library	sample	base	mean	median	lower_quartile	upper_quartile	10th_percentile	90th_percentile
lib17	330_trimmed_filt_merged.2	30-34	35.492405474484215	37.0	37.0	37.0	37.0	37.0
lib17	330_trimmed_filt_merged.2	35-39	35.36966072633818	37.0	37.0	37.0	37.0	37.0
lib17	330_trimmed_filt_merged.2	40-44	35.251104138022825	37.0	37.0	37.0	37.0	37.0
lib17	330_trimmed_filt_merged.2	45-49	35.04162363439234	37.0	37.0	37.0	27.4	37.0
lib17	330_trimmed_filt_merged.2	50-54	34.86168410433453	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	55-59	34.72064504650488	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	60-64	34.55360484202888	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	65-69	34.370589527175866	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	70-74	34.18729625970589	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	75-79	34.00548331045262	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	80-84	33.825957101458684	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	85-89	33.64945519577996	37.0	37.0	37.0	25.0	37.0
lib17	330_trimmed_filt_merged.2	90-94	33.461107350237526	37.0	37.0	37.0	22.2	37.0
lib17	330_trimmed_filt_merged.2	95-99	33.264581525778894	37.0	37.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	100-104	33.054684121858315	37.0	37.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	105-109	32.845672677568686	37.0	37.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	110-114	32.594478210392296	37.0	37.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	115-119	32.287134834025345	37.0	37.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	120-124	31.988264295729163	37.0	29.8	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	125-129	31.75094985514493	37.0	25.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	130-134	31.510048402397167	37.0	25.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	135-139	31.28486252426516	37.0	25.0	37.0	11.0	37.0
lib17	330_trimmed_filt_merged.2	140-141	30.849855281743032	37.0	25.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.1	1	36.46033620942314	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	2	36.536900425455165	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	3	35.72546627760547	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	4	35.946733560715124	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	5	35.97643248918648	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	6	35.97491030335823	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	7	35.9539861863951	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	8	36.046339910013494	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	9	36.00050142355173	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	10-14	36.027008955171006	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	15-19	35.91652640495216	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	20-24	35.817081225414654	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	25-29	35.67104647966695	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	30-34	35.55340047688924	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	35-39	35.433991321304724	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	40-44	35.331857414278446	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.1	45-49	35.19521390844452	37.0	37.0	37.0	29.8	37.0
lib17	331_trimmed_filt_merged.1	50-54	35.03831387848126	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	55-59	34.9234832449291	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	60-64	34.79355435512484	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	65-69	34.63300824898602	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	70-74	34.50508773798544	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	75-79	34.382051904379225	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	80-84	34.217106656406145	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	85-89	34.062610170468595	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	90-94	33.912673254312175	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	95-99	33.72257688164799	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	100-104	33.59195939095806	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	105-109	33.46517686387697	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.1	110-114	33.28200667077724	37.0	37.0	37.0	22.2	37.0
lib17	331_trimmed_filt_merged.1	115-119	33.050197369289286	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.1	120-124	32.80891420136564	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.1	125-129	32.66252826739891	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.1	130-134	32.44671192124709	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.1	135-139	32.285476982005754	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.1	140-141	31.945799448636627	37.0	25.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	1	36.69046888637674	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	2	36.19419685272681	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	3	36.24811588741703	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	4	36.18418529039489	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	5	36.30272878279886	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	6	36.34591501847075	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	7	36.30546094733825	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	8	36.34128042358716	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	9	36.30915831698825	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	10-14	36.27735646926964	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	15-19	36.11808301206798	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	20-24	35.95872543317931	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	25-29	35.77829926498353	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	30-34	35.598083416998335	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	35-39	35.463855628647416	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	40-44	35.34063064606311	37.0	37.0	37.0	37.0	37.0
lib17	331_trimmed_filt_merged.2	45-49	35.12920923336746	37.0	37.0	37.0	29.8	37.0
lib17	331_trimmed_filt_merged.2	50-54	34.96690248417944	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	55-59	34.82337978013884	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	60-64	34.65510214079822	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	65-69	34.47295279585677	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	70-74	34.29872653428977	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	75-79	34.114115014158514	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	80-84	33.92960760912179	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	85-89	33.755134001555774	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	90-94	33.55388239809274	37.0	37.0	37.0	25.0	37.0
lib17	331_trimmed_filt_merged.2	95-99	33.3819529210226	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	100-104	33.17395422880007	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	105-109	32.96321780831616	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	110-114	32.710512850425744	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	115-119	32.37453746755474	37.0	37.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	120-124	32.02517548593606	37.0	34.6	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	125-129	31.786121390708423	37.0	25.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	130-134	31.542187176586452	37.0	25.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	135-139	31.31281331995543	37.0	25.0	37.0	11.0	37.0
lib17	331_trimmed_filt_merged.2	140-141	30.7856902648098	37.0	25.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.1	1	36.32499256459344	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	2	36.46504136024216	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	3	36.208417733946504	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	4	36.11267161714382	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	5	36.11605348693457	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	6	36.15367675951484	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	7	36.17390014243217	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	8	36.20059607848928	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	9	36.13242176440986	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	10-14	36.166333032840626	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	15-19	36.03865488476792	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	20-24	35.93620331590813	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	25-29	35.794446445078464	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	30-34	35.677005156638515	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	35-39	35.57146096066094	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	40-44	35.469562714150634	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	45-49	35.33249362618327	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.1	50-54	35.171476209212585	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	55-59	35.045090919527794	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	60-64	34.89834744694842	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	65-69	34.760390859408936	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	70-74	34.611712433852325	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	75-79	34.46680484602535	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	80-84	34.29838574010574	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	85-89	34.15044629627171	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	90-94	33.96873909669862	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	95-99	33.799068453619	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	100-104	33.650596815449376	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	105-109	33.4952191853899	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	110-114	33.313122602327105	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.1	115-119	33.09245749726762	37.0	37.0	37.0	13.8	37.0
lib17	332_trimmed_filt_merged.1	120-124	32.85557941604211	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.1	125-129	32.694917683240114	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.1	130-134	32.47153242958149	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.1	135-139	32.30074903559584	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.1	140-141	32.03069887496306	37.0	25.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	1	36.694594799760864	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	2	36.40242843031818	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	3	36.38020735151164	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	4	36.32778502411056	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	5	36.389829771298665	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	6	36.46047513228563	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	7	36.4126741782924	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	8	36.406505271236014	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	9	36.37862889949292	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	10-14	36.33992569900321	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	15-19	36.1663567292333	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	20-24	35.99276744552494	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	25-29	35.79093421357049	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	30-34	35.60740936348132	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	35-39	35.475945151692045	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	40-44	35.33583776228157	37.0	37.0	37.0	37.0	37.0
lib17	332_trimmed_filt_merged.2	45-49	35.13667220190017	37.0	37.0	37.0	29.8	37.0
lib17	332_trimmed_filt_merged.2	50-54	34.95613552294492	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	55-59	34.788961767398305	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	60-64	34.605940425214534	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	65-69	34.432274223866116	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	70-74	34.23411210681857	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	75-79	34.03482541865296	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	80-84	33.841614739646246	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	85-89	33.657233794333685	37.0	37.0	37.0	25.0	37.0
lib17	332_trimmed_filt_merged.2	90-94	33.45849830423107	37.0	37.0	37.0	19.4	37.0
lib17	332_trimmed_filt_merged.2	95-99	33.26423505197225	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	100-104	33.031904325341	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	105-109	32.82086293144938	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	110-114	32.55759483921236	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	115-119	32.224837072424286	37.0	37.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	120-124	31.92372809133907	37.0	29.8	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	125-129	31.697574271410822	37.0	25.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	130-134	31.463620013098403	37.0	25.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	135-139	31.239868076233392	37.0	25.0	37.0	11.0	37.0
lib17	332_trimmed_filt_merged.2	140-141	30.803059757973223	37.0	25.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.1	1	36.27257479707041	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	2	36.42265339414327	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	3	36.170841209426605	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	4	36.09739692875955	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	5	36.07016038106502	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	6	36.07019785240965	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	7	36.08377175424882	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	8	36.137672465573665	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	9	36.08866128241782	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	10-14	36.115874263975606	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	15-19	35.9854904423956	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	20-24	35.884484347791386	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	25-29	35.74928530764286	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	30-34	35.631442040649404	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	35-39	35.53428736324273	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	40-44	35.43647037721422	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.1	45-49	35.30442681119819	37.0	37.0	37.0	34.6	37.0
lib17	333_trimmed_filt_merged.1	50-54	35.147713270065736	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	55-59	35.02834448583206	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	60-64	34.8837383354868	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	65-69	34.76036632256846	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	70-74	34.617721896732846	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	75-79	34.48584556943433	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	80-84	34.32334212236761	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	85-89	34.182958388191075	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	90-94	34.013242358156724	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	95-99	33.86102825674944	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	100-104	33.71959596982977	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	105-109	33.57238365360122	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	110-114	33.397432083992804	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.1	115-119	33.19577096689211	37.0	37.0	37.0	13.8	37.0
lib17	333_trimmed_filt_merged.1	120-124	32.96868703455526	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.1	125-129	32.81886578361	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.1	130-134	32.61189857875023	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.1	135-139	32.443052288310795	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.1	140-141	32.13645078818088	37.0	31.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	1	36.69110152026068	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	2	36.35053537647386	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	3	36.26395371658233	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	4	36.25112723821721	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	5	36.33980862901996	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	6	36.41076399619647	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	7	36.38551446857657	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	8	36.382963894318934	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	9	36.35363206775413	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	10-14	36.321422427082055	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	15-19	36.14148559412301	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	20-24	35.9811826027741	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	25-29	35.78428564622442	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	30-34	35.609604314405836	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	35-39	35.49283403420426	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	40-44	35.357027069928364	37.0	37.0	37.0	37.0	37.0
lib17	333_trimmed_filt_merged.2	45-49	35.160357421754995	37.0	37.0	37.0	29.8	37.0
lib17	333_trimmed_filt_merged.2	50-54	34.99061798850284	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	55-59	34.84418913451717	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	60-64	34.67005160781479	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	65-69	34.52410121045244	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	70-74	34.33901399634665	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	75-79	34.15408832645807	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	80-84	33.979422187774105	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	85-89	33.80852480697713	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	90-94	33.623565472099095	37.0	37.0	37.0	25.0	37.0
lib17	333_trimmed_filt_merged.2	95-99	33.4371514295003	37.0	37.0	37.0	22.2	37.0
lib17	333_trimmed_filt_merged.2	100-104	33.22425211217757	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	105-109	33.01213151210389	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	110-114	32.78053345166328	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	115-119	32.46633419628402	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	120-124	32.17235120788643	37.0	37.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	125-129	31.936358761727018	37.0	27.4	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	130-134	31.681490520455156	37.0	25.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	135-139	31.471399503287984	37.0	25.0	37.0	11.0	37.0
lib17	333_trimmed_filt_merged.2	140-141	31.01051553474163	37.0	25.0	37.0	11.0	37.0
lib17	334_trimmed_filt_merged.1	1	36.307682342698364	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	2	36.44704450983333	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	3	36.220132281664974	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	4	36.14614997784439	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	5	36.11539342549516	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	6	36.15062692735604	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	7	36.14089082580312	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	8	36.185784146418364	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	9	36.13353464747553	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	10-14	36.15946316355847	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	15-19	36.03116487622526	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	20-24	35.92824505301617	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	25-29	35.78967591370158	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	30-34	35.66738319934047	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	35-39	35.56782196653724	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	40-44	35.46672611996091	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	45-49	35.33219515203301	37.0	37.0	37.0	37.0	37.0
lib17	334_trimmed_filt_merged.1	50-54	35.169280068435896	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	55-59	35.04674218548613	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	60-64	34.90193571428471	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	65-69	34.77096272972934	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	70-74	34.6230615715952	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	75-79	34.47784674679632	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	80-84	34.315525285369205	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	85-89	34.16796083170588	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	90-94	33.997475292054716	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	95-99	33.83233233770794	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	100-104	33.68521729783235	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	105-109	33.52950801552896	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	110-114	33.359906493935696	37.0	37.0	37.0	25.0	37.0
lib17	334_trimmed_filt_merged.1	115-119	33.15603849480407	37.0	37.0	37.0	13.8	37.0
lib17	334_trimmed_filt_merged.1	120-124	32.93236886700135	37.0	37.0	37.0	11.0	37.0
lib17	334_trimmed_filt_merged.1	125-129	32.77923691019309	37.0	37.0	37.0	11.0	37.0
lib17	334_trimmed_filt_merged.1	130-134	32.57217762662763	37.0	37.0	37.0	11.0	37.0
lib17	334_trimmed_filt_merged.1	135-139	32.40173768998015	37.0	37.0	37.0	11.0	37.0
lib17	334_trimmed_filt_merged.1	140-141	32.09959560195788	37.0	31.0	37.0	11.0	37.0
lib17	334_trimmed_filt_merged.2	1	36.6947238898708	37.0	37.0	37.0	37.0	37.0
